symbol,symbolName,lastPrice,priceChange,percentChange,openPrice,highPrice,lowPrice,volume,tradeTime,symbolCode,hasOptions,symbolType,raw
"FCF","First Commonwealth Financial Corp","13.24","+0.66","+5.25%","12.96","13.30","12.90","652,200","11/03/23","STK","Yes","1","[object Object]"
"FCFS","Firstcash Holdings Inc","109.10","-0.27","-0.25%","110.18","111.11","108.65","188,900","11/03/23","STK","Yes","1","[object Object]"
"FCPT","Four Corners Property Trust IN","22.32","-0.01","-0.04%","22.81","22.83","22.30","747,400","11/03/23","STK","Yes","1","[object Object]"
"FDBC","Fidelity D & D Bancorp Inc","48.96","+2.45","+5.27%","47.03","48.97","46.38","9,000","11/03/23","STK","No","1","[object Object]"
"FDMT","4D Molecular Therapeutics Inc","11.60","+0.83","+7.71%","10.95","11.93","10.95","324,000","11/03/23","STK","Yes","1","[object Object]"
"FDP","Fresh Del Monte Produce","23.00","+0.25","+1.10%","23.22","24.19","22.95","764,700","11/03/23","STK","Yes","1","[object Object]"
"FEAM","5E Advanced Materials Inc","2.53","+0.02","+0.80%","2.59","2.61","2.44","177,100","11/03/23","STK","Yes","1","[object Object]"
"FELE","Franklin Electric Company","87.54","+1.10","+1.27%","87.64","88.74","86.97","141,400","11/03/23","STK","Yes","1","[object Object]"
"FENC","Fennec Pharmaceuticals Inc","6.90","-0.06","-0.86%","7.09","7.23","6.68","86,600","11/03/23","STK","Yes","1","[object Object]"
"FET","Forum Energy Technologies Inc","23.58","+1.82","+8.36%","22.05","23.58","21.12","78,900","11/03/23","STK","Yes","1","[object Object]"
"FF","Futurefuel Corp","6.74","+0.07","+1.05%","6.77","6.85","6.73","260,300","11/03/23","STK","Yes","1","[object Object]"
"FFBC","First Finl Bncp [Oh]","20.09","+0.44","+2.24%","20.25","20.72","19.89","489,500","11/03/23","STK","Yes","1","[object Object]"
"FFIC","Flushing Finl Corp","13.63","+0.66","+5.09%","13.25","13.99","13.06","99,300","11/03/23","STK","Yes","1","[object Object]"
"FFIN","First Finl Bkshs Inc","25.95","+0.65","+2.57%","26.07","26.57","25.62","527,000","11/03/23","STK","Yes","1","[object Object]"
"FFWM","First Foundation","5.72","+0.47","+8.95%","5.26","5.83","5.26","680,900","11/03/23","STK","Yes","1","[object Object]"
"FG","F&G Annuities & Life Inc","32.84","+0.90","+2.82%","32.44","32.98","31.96","71,900","11/03/23","STK","Yes","1","[object Object]"
"FGEN","Fibrogen Inc CS","0.6474","+0.0804","+14.18%","0.5900","0.6580","0.5703","2,728,400","11/03/23","STK","Yes","1","[object Object]"
"FHTX","Foghorn Therapeutics Inc","3.83","-0.11","-2.79%","3.93","4.07","3.67","315,600","11/03/23","STK","Yes","1","[object Object]"
"FIBK","First Interstate Ban","24.78","+0.10","+0.41%","24.68","25.55","24.40","758,100","11/03/23","STK","Yes","1","[object Object]"
"FIGS","Figs Inc Cl A","6.81","+1.19","+21.17%","6.75","7.21","6.60","8,142,300","11/03/23","STK","Yes","1","[object Object]"
"FIHL","Fidelis Insurance Holdings Limited","14.17","+0.04","+0.28%","14.34","14.43","14.15","156,000","11/03/23","STK","No","1","[object Object]"
"FIP","Ftai Infrastructure Inc","3.22","+0.06","+1.90%","3.19","3.25","3.16","315,300","11/03/23","STK","Yes","1","[object Object]"
"FISI","Financial Institut","17.28","+0.67","+4.03%","16.76","17.32","16.76","65,900","11/03/23","STK","Yes","1","[object Object]"
"FIX","Comfort Systems USA","187.81","+0.16","+0.09%","190.08","191.27","186.47","426,100","11/03/23","STK","Yes","1","[object Object]"
"FIZZ","Natl Beverage Cp","49.04","+1.13","+2.36%","48.00","49.67","47.86","183,800","11/03/23","STK","Yes","1","[object Object]"
"FL","Footlocker Inc","22.90","+0.79","+3.57%","22.49","23.29","22.47","4,849,000","11/03/23","STK","Yes","1","[object Object]"
"FLGT","Fulgent Genetics Inc","26.94","+3.15","+13.24%","24.36","27.49","24.06","488,100","11/03/23","STK","Yes","1","[object Object]"
"FLIC","First of Long Isla","11.59","+0.43","+3.85%","11.46","11.66","11.39","105,000","11/03/23","STK","Yes","1","[object Object]"
"FLL","Full House Rsts","3.93","+0.18","+4.80%","3.80","4.04","3.78","535,900","11/03/23","STK","Yes","1","[object Object]"
"FLNC","Fluence Energy Inc Cl A","19.01","+1.75","+10.14%","18.19","19.29","17.98","3,721,900","11/03/23","STK","Yes","1","[object Object]"
"FLNG","Flex Lng Ltd","31.10","-0.07","-0.22%","31.35","31.40","30.86","207,600","11/03/23","STK","Yes","1","[object Object]"
"FLR","Fluor Corp","36.66","+2.03","+5.86%","35.30","38.40","35.15","4,876,400","11/03/23","STK","Yes","1","[object Object]"
"FLWS","1-800-Flowers.com","8.80","+0.16","+1.85%","8.70","9.00","8.62","574,100","11/03/23","STK","Yes","1","[object Object]"
"FLYW","Flywire Corp Voting","28.47","+1.27","+4.67%","27.67","29.13","27.54","1,915,600","11/03/23","STK","Yes","1","[object Object]"
"FMAO","Farmers & Merch Banc","18.83","+1.06","+5.97%","18.25","19.37","18.13","24,100","11/03/23","STK","Yes","1","[object Object]"
"FMBH","First Mid Ill Bncshr","29.86","+0.79","+2.72%","29.66","30.11","28.97","69,000","11/03/23","STK","Yes","1","[object Object]"
"FMNB","Farmers Natl Banc Cp","12.16","+0.42","+3.58%","12.02","12.26","11.81","71,400","11/03/23","STK","Yes","1","[object Object]"
"FN","Fabrinet","162.52","+7.31","+4.71%","157.13","164.06","157.00","349,900","11/03/23","STK","Yes","1","[object Object]"
"FNA","Paragon 28 Inc","10.16","+0.74","+7.86%","9.78","10.29","9.65","678,500","11/03/23","STK","Yes","1","[object Object]"
"FNKO","Funko Inc Cl A","8.75","+1.24","+16.51%","8.70","10.03","8.65","2,287,500","11/03/23","STK","Yes","1","[object Object]"
"FNLC","First Bancorp Inc","24.78","+0.73","+3.04%","24.47","24.89","23.63","9,400","11/03/23","STK","Yes","1","[object Object]"
"FOA","Finance of America Companies Inc Cl A","1.0600","+0.0200","+1.92%","1.0500","1.0800","1.0200","117,000","11/03/23","STK","Yes","1","[object Object]"
"FOLD","Amicus Therapeutics","11.58","+0.65","+5.95%","11.14","11.66","11.09","4,063,500","11/03/23","STK","Yes","1","[object Object]"
"FOR","Forestar Group Inc","26.46","+1.31","+5.21%","25.71","26.72","25.71","207,800","11/03/23","STK","Yes","1","[object Object]"
"FORM","Formfactor Inc","33.67","+0.54","+1.63%","33.72","34.24","33.19","639,900","11/03/23","STK","Yes","1","[object Object]"
"FORR","Forrester Resrch","23.54","+0.56","+2.44%","23.44","24.15","23.44","42,400","11/03/23","STK","Yes","1","[object Object]"
"FOSL","Fossil Group","1.7950","+0.2550","+16.56%","1.6200","1.8300","1.5900","562,800","11/03/23","STK","Yes","1","[object Object]"
"FOXF","Fox Factory Cp","60.53","-22.60","-27.19%","58.50","60.80","49.12","6,796,400","11/03/23","STK","Yes","1","[object Object]"
"FPI","Farmland Partners Inc","11.19","+0.18","+1.63%","11.18","11.31","11.10","377,200","11/03/23","STK","Yes","1","[object Object]"
"FRBA","First Bank","12.00","+0.23","+1.95%","12.06","12.30","11.99","29,800","11/03/23","STK","Yes","1","[object Object]"
"FRGE","Forge Global Hldgs Inc","2.45","-0.17","-6.49%","2.64","2.64","2.40","232,900","11/03/23","STK","Yes","1","[object Object]"
"FRME","First Merchants Corp","29.65","+1.06","+3.71%","29.42","30.09","28.77","194,600","11/03/23","STK","Yes","1","[object Object]"
"FRPH","Frp Holdings Inc","54.97","+0.36","+0.66%","55.61","57.04","54.97","13,200","11/03/23","STK","No","1","[object Object]"
"FRSH","Freshworks Inc Cl A","19.00","+0.76","+4.17%","18.35","19.00","18.35","2,664,100","11/03/23","STK","Yes","1","[object Object]"
"FRST","Primis Financial Corp","10.00","+0.39","+4.06%","9.65","10.15","9.65","74,700","11/03/23","STK","Yes","1","[object Object]"
"FSBC","Five Star Bancorp","20.59","+0.94","+4.78%","19.60","20.93","19.60","51,500","11/03/23","STK","No","1","[object Object]"
"FSBW","FS Bancorp Inc","29.98","+0.88","+3.02%","29.35","29.98","29.01","8,000","11/03/23","STK","No","1","[object Object]"
"FSLY","Fastly Inc","17.56","+1.09","+6.62%","16.79","17.77","16.68","4,809,700","11/03/23","STK","Yes","1","[object Object]"
"FSR","Fisker Inc","4.55","-0.22","-4.61%","4.86","5.01","4.54","10,788,700","11/03/23","STK","Yes","1","[object Object]"
"FSS","Federal Signal Corp","64.35","+1.10","+1.74%","64.26","64.91","62.96","283,500","11/03/23","STK","Yes","1","[object Object]"
"FTAI","Ftai Aviation Ltd","39.48","+0.01","+0.03%","40.16","40.47","39.41","961,800","11/03/23","STK","Yes","1","[object Object]"
"FTCI","Ftc Solar Inc","1.2500","+0.0300","+2.46%","1.2400","1.3600","1.2400","902,500","11/03/23","STK","Yes","1","[object Object]"
"FTDR","Frontdoor Inc","33.73","+0.91","+2.77%","33.37","34.03","33.04","1,432,900","11/03/23","STK","Yes","1","[object Object]"
"FUBO","Fubotv Inc","3.00","+0.26","+9.49%","3.00","3.18","2.65","59,710,898","11/03/23","STK","Yes","1","[object Object]"
"FUL","H. B. Fuller Company","70.12","+2.40","+3.54%","68.99","70.82","68.99","267,700","11/03/23","STK","Yes","1","[object Object]"
"FULT","Fulton Financial Cor","14.15","+0.49","+3.59%","14.00","14.30","13.95","1,258,800","11/03/23","STK","Yes","1","[object Object]"
"FVCB","Fvcbankcorp Inc","11.19","+0.14","+1.27%","11.15","11.20","11.05","50,900","11/03/23","STK","Yes","1","[object Object]"
"FWRD","Foward Air Corp","66.23","+0.85","+1.30%","67.01","67.79","66.03","320,300","11/03/23","STK","Yes","1","[object Object]"
"FWRG","First Watch Restaurant Group Inc","17.20","+0.54","+3.24%","16.94","17.22","16.66","559,300","11/03/23","STK","Yes","1","[object Object]"
"GABC","German Amer Bncp Inc","28.57","+1.14","+4.16%","28.04","28.95","27.52","58,100","11/03/23","STK","Yes","1","[object Object]"
"GAMB","Gambling.com Group Ltd","13.60","+0.27","+2.03%","13.47","13.68","13.47","101,300","11/03/23","STK","Yes","1","[object Object]"
"GATX","GATX Corp","109.03","+0.06","+0.06%","111.46","111.46","107.86","164,800","11/03/23","STK","Yes","1","[object Object]"
"GBCI","Glacier Bancorp Inc","32.78","+1.13","+3.57%","32.63","33.58","32.63","887,200","11/03/23","STK","Yes","1","[object Object]"
"GBIO","Generation Bio Co.","1.3200","+0.3200","+32.00%","1.0300","1.4200","0.9898","2,580,200","11/03/23","STK","Yes","1","[object Object]"
"GBTG","Global Business Travel Group Inc","5.44","+0.30","+5.84%","5.23","5.45","5.17","113,500","11/03/23","STK","Yes","1","[object Object]"
"GBX","Greenbrier Companies","37.47","+0.73","+1.99%","37.43","37.86","37.08","339,600","11/03/23","STK","Yes","1","[object Object]"
"GCBC","Greene County Bncp","25.23","+0.42","+1.69%","25.47","26.12","24.95","10,900","11/03/23","STK","No","1","[object Object]"
"GCI","Gannett Inc","1.9600","+0.0100","+0.51%","1.9500","2.0600","1.9500","1,593,000","11/03/23","STK","Yes","1","[object Object]"
"GCMG","Gcm Grosvenor Inc","8.45","+0.06","+0.72%","8.41","8.59","8.38","452,700","11/03/23","UIT","Yes","11","[object Object]"
"GCO","Genesco Inc","29.88","+1.48","+5.21%","29.21","30.76","29.21","100,100","11/03/23","STK","Yes","1","[object Object]"
"GDEN","Golden Entmt","36.81","+5.07","+15.97%","32.39","37.67","32.09","372,000","11/03/23","STK","Yes","1","[object Object]"
"GDOT","Green Dot Corp","12.20","+0.46","+3.92%","12.14","12.31","12.14","513,800","11/03/23","STK","Yes","1","[object Object]"
"GDYN","Grid Dynamics Holdings Inc","11.91","+1.01","+9.27%","11.49","12.43","11.38","554,000","11/03/23","STK","Yes","1","[object Object]"
"GEF","Greif Bros Corp","66.23","+1.67","+2.59%","65.07","66.70","64.99","79,800","11/03/23","STK","Yes","1","[object Object]"
"GEF.B","Greif Bros Corp Cl B","66.24","+1.17","+1.80%","66.15","66.99","65.96","9,500","11/03/23","STK","No","1","[object Object]"
"GENC","Gencor Industries IN","13.95","+0.15","+1.09%","14.03","14.18","13.85","11,800","11/03/23","STK","Yes","1","[object Object]"
"GEO","Geo Group Inc","9.04","-0.06","-0.66%","9.28","9.41","9.02","2,161,700","11/03/23","STK","Yes","1","[object Object]"
"GERN","Geron Corp","1.9800","+0.2000","+11.24%","1.7600","2.0050","1.7600","5,338,600","11/03/23","STK","Yes","1","[object Object]"
"GES","Guess Inc","23.48","+1.05","+4.68%","23.23","23.73","23.16","1,002,900","11/03/23","STK","Yes","1","[object Object]"
"GEVO","Gevo Inc","1.2700","+0.0500","+4.10%","1.2300","1.3000","1.2200","7,093,900","11/03/23","STK","Yes","1","[object Object]"
"GFF","Griffon Corp","42.50","+0.83","+1.99%","42.07","43.13","42.07","295,000","11/03/23","STK","Yes","1","[object Object]"
"GH","Guardant Health Inc","28.67","+1.78","+6.62%","27.59","29.08","27.57","1,540,300","11/03/23","STK","Yes","1","[object Object]"
"GHC","Graham Holdings Company","622.54","+23.97","+4.00%","601.08","626.94","600.26","21,900","11/03/23","STK","No","1","[object Object]"
"GIC","Global Industrial Co.","34.61","+0.41","+1.20%","34.64","35.24","34.48","70,400","11/03/23","STK","Yes","1","[object Object]"
"GIII","G-III Apparel Gp","27.18","+0.57","+2.14%","27.32","27.50","26.80","634,700","11/03/23","STK","Yes","1","[object Object]"
"GKOS","Glaukos Corp","64.21","+0.04","+0.06%","65.45","67.35","63.76","657,400","11/03/23","STK","Yes","1","[object Object]"
"GLDD","Great Lakes Drg Dock","7.55","-0.13","-1.69%","7.82","7.93","7.53","517,100","11/03/23","STK","Yes","1","[object Object]"
"GLNG","Golar Lng Ltd","23.07","-0.13","-0.56%","23.40","23.40","22.64","781,300","11/03/23","STK","Yes","1","[object Object]"
"GLRE","Greenlight Cap. Re.","11.48","+0.13","+1.15%","11.48","11.58","11.39","113,700","11/03/23","STK","Yes","1","[object Object]"
"GLT","Glatfelter","1.6700","+0.1000","+6.37%","1.6000","1.7300","1.6000","329,700","11/03/23","STK","Yes","1","[object Object]"
"GLUE","Monte Rosa Therapeutics Inc","3.58","+0.11","+3.17%","3.60","3.82","3.54","256,200","11/03/23","STK","Yes","1","[object Object]"
"GMRE","Global Medical REIT Inc","9.32","+0.16","+1.75%","9.28","9.42","9.24","344,600","11/03/23","STK","Yes","1","[object Object]"
"GMS","Gms Inc","62.33","+1.75","+2.89%","61.61","63.03","61.58","180,200","11/03/23","STK","Yes","1","[object Object]"
"GNE","Genie Energy Ltd Cl B","20.29","+0.18","+0.90%","20.46","20.97","20.26","191,500","11/03/23","STK","Yes","1","[object Object]"
"GNK","Genco Shipping & Trading Ltd","13.42","+0.22","+1.67%","13.23","13.54","13.12","741,800","11/03/23","STK","Yes","1","[object Object]"
"GNL","Global Net Lease Inc","8.75","+0.30","+3.55%","8.64","8.85","8.62","1,460,300","11/03/23","STK","Yes","1","[object Object]"
"GNLX","Genelux Corp","17.24","+0.76","+4.61%","16.78","18.01","16.50","159,900","11/03/23","STK","No","1","[object Object]"
"GNTY","Guaranty Bancshares Inc","30.11","+0.55","+1.86%","29.58","30.36","29.33","17,300","11/03/23","STK","Yes","1","[object Object]"
"GNW","Genworth Financial Inc","6.20","+0.11","+1.81%","6.15","6.26","6.14","2,647,800","11/03/23","STK","Yes","1","[object Object]"
"GOCO","Gohealth Inc Cl A","14.17","-0.21","-1.46%","14.40","15.20","14.03","29,100","11/03/23","STK","Yes","1","[object Object]"
"GOGL","Golden Ocean Gp","7.53","+0.06","+0.80%","7.57","7.59","7.45","980,600","11/03/23","STK","Yes","1","[object Object]"
"GOGO","Gogo Inc","11.12","+0.43","+4.02%","10.89","11.23","10.89","504,700","11/03/23","STK","Yes","1","[object Object]"
"GOLF","Acushnet Holdings Corp","55.20","+0.30","+0.55%","55.00","55.96","53.97","422,600","11/03/23","STK","Yes","1","[object Object]"
"GOOD","Gladstone Comml","12.66","+0.18","+1.44%","12.59","12.84","12.59","230,400","11/03/23","STK","Yes","1","[object Object]"
"GPI","Group 1 Automotive","274.95","+7.54","+2.82%","272.00","278.49","272.00","112,100","11/03/23","STK","Yes","1","[object Object]"
"GPMT","Granite Point Mortgage Trust Inc","4.78","+0.15","+3.24%","4.72","4.84","4.70","700,900","11/03/23","STK","Yes","1","[object Object]"
"GPOR","Gulfport Energy Corp","133.17","-0.46","-0.34%","134.33","134.69","130.73","207,300","11/03/23","STK","Yes","1","[object Object]"
"GPRE","Green Plains Inc","28.20","+0.08","+0.28%","28.49","28.74","27.99","1,128,400","11/03/23","STK","Yes","1","[object Object]"
"GPRO","Gopro Inc Cl A","2.83","+0.15","+5.60%","2.72","2.84","2.67","1,858,800","11/03/23","STK","Yes","1","[object Object]"
"GRBK","Green Brick Partners","44.89","+2.19","+5.13%","44.40","45.69","44.10","498,500","11/03/23","STK","Yes","1","[object Object]"
"GRC","Gorman-Rupp Company","31.02","+0.77","+2.55%","30.28","31.37","30.25","60,600","11/03/23","STK","Yes","1","[object Object]"
"GRND","Grindr Inc","5.87","unch","unch","5.94","6.01","5.84","600,600","11/03/23","STK","Yes","1","[object Object]"
"GRNT","Granite Ridge Resources Inc","6.34","+0.02","+0.32%","6.33","6.43","6.25","370,100","11/03/23","STK","Yes","1","[object Object]"
"GRPH","Graphite Bio Inc","2.30","-0.10","-4.17%","2.40","2.41","2.29","222,000","11/03/23","STK","Yes","1","[object Object]"
"GRTS","Gritstone Bio Inc","1.8800","+0.0500","+2.73%","1.8500","1.9698","1.8500","855,700","11/03/23","STK","Yes","1","[object Object]"
"GRWG","Growgeneration Corp","2.27","+0.09","+4.13%","2.23","2.34","2.23","636,200","11/03/23","STK","Yes","1","[object Object]"
"GSAT","Globalstar","1.4200","+0.0400","+2.90%","1.3700","1.4400","1.3700","4,458,800","11/03/23","STK","Yes","1","[object Object]"
"GSBC","Great Southern Bncp","52.38","+1.32","+2.59%","51.98","53.17","51.98","27,000","11/03/23","STK","Yes","1","[object Object]"
"GSHD","Goosehead Insurance Inc Cl A","71.12","+0.44","+0.62%","71.71","74.49","71.11","494,100","11/03/23","STK","Yes","1","[object Object]"
"GT","Goodyear Tire Rubber","12.57","+0.60","+5.01%","12.21","12.65","12.21","4,508,800","11/03/23","STK","Yes","1","[object Object]"
"GTLS","Chart Industries IN","122.50","+0.17","+0.14%","124.99","128.45","121.78","705,300","11/03/23","STK","Yes","1","[object Object]"
"GTN","Gray Television","7.77","+0.67","+9.44%","7.32","7.91","7.32","1,396,600","11/03/23","STK","Yes","1","[object Object]"
"GTY","Getty Realty Corp","28.21","+0.23","+0.82%","28.46","28.57","28.19","367,700","11/03/23","STK","Yes","1","[object Object]"
"GVA","Granite Construction Inc","45.93","+1.01","+2.25%","45.51","46.72","45.51","445,700","11/03/23","STK","Yes","1","[object Object]"
"GWH","Ess Tech Inc","1.3200","+0.0300","+2.33%","1.3100","1.3665","1.2400","1,503,100","11/03/23","STK","Yes","1","[object Object]"
"GWRS","Global Water Reso","10.75","-0.05","-0.46%","10.70","11.20","10.60","56,100","11/03/23","STK","Yes","1","[object Object]"
"HA","Hawaiian Hlds Inc","4.53","+0.18","+4.14%","4.44","4.70","4.43","3,545,200","11/03/23","STK","Yes","1","[object Object]"
"HAE","Haemonetics Corp","88.43","+2.97","+3.48%","87.78","89.00","84.71","408,100","11/03/23","STK","Yes","1","[object Object]"
"HAFC","Hanmi Financial Cp","16.36","+0.54","+3.41%","15.83","16.56","15.83","148,500","11/03/23","STK","Yes","1","[object Object]"
"HAIN","Hain Celestial Group","11.61","-0.04","-0.34%","11.88","12.06","11.58","1,394,700","11/03/23","STK","Yes","1","[object Object]"
"HALO","Halozyme Therapeutic","35.58","+1.33","+3.88%","34.92","36.18","34.61","1,176,200","11/03/23","STK","Yes","1","[object Object]"
"HASI","Hannon Armstrong Sustainable IN","21.76","+2.96","+15.74%","20.25","22.68","20.22","3,724,500","11/03/23","STK","Yes","1","[object Object]"
"HAYN","Haynes Intl Inc","47.04","+2.02","+4.49%","45.90","47.49","45.90","78,700","11/03/23","STK","Yes","1","[object Object]"
"HBCP","Home Bancorp Inc","36.57","+1.17","+3.31%","36.08","36.77","35.95","15,100","11/03/23","STK","Yes","1","[object Object]"
